@relation Act_Set_2

@attribute feature1 numeric
@attribute feature2 numeric
@attribute feature3 numeric
@attribute feature4 numeric
@attribute feature5 numeric
@attribute feature6 numeric
@attribute feature7 numeric
@attribute feature8 numeric
@attribute feature9 numeric
@attribute feature10 numeric
@attribute feature11 numeric
@attribute feature12 numeric
@attribute feature13 numeric
@attribute feature14 numeric
@attribute feature15 numeric
@attribute feature16 numeric
@attribute feature17 numeric
@attribute feature18 numeric
@attribute feature19 numeric
@attribute feature20 numeric
@attribute feature21 numeric
@attribute feature22 numeric
@attribute feature23 numeric
@attribute feature24 numeric
@attribute feature25 numeric
@attribute feature26 numeric
@attribute feature27 numeric
@attribute feature28 numeric
@attribute feature29 numeric
@attribute feature30 numeric
@attribute feature31 numeric
@attribute feature32 numeric
@attribute feature33 numeric
@attribute feature34 numeric
@attribute feature35 numeric
@attribute feature36 numeric
@attribute feature37 numeric
@attribute feature38 numeric
@attribute feature39 numeric
@attribute feature40 numeric
@attribute feature41 numeric
@attribute feature42 numeric
@attribute feature43 numeric
@attribute feature44 numeric
@attribute feature45 numeric
@attribute feature46 numeric
@attribute feature47 numeric
@attribute feature48 numeric
@attribute feature49 numeric
@attribute feature50 numeric
@attribute feature51 numeric
@attribute feature52 numeric
@attribute feature53 numeric
@attribute feature54 numeric
@attribute feature55 numeric
@attribute feature56 numeric
@attribute feature57 numeric
@attribute feature58 numeric
@attribute feature59 numeric
@attribute feature60 numeric
@attribute feature61 numeric
@attribute feature62 numeric
@attribute feature63 numeric
@attribute feature64 numeric
@attribute feature65 numeric
@attribute feature66 numeric
@attribute feature67 numeric
@attribute feature68 numeric
@attribute feature69 numeric
@attribute feature70 numeric
@attribute feature71 numeric
@attribute feature72 numeric
@attribute feature73 numeric
@attribute feature74 numeric
@attribute feature75 numeric
@attribute feature76 numeric
@attribute feature77 numeric
@attribute feature78 numeric
@attribute feature79 numeric
@attribute feature80 numeric
@attribute feature81 numeric
@attribute feature82 numeric
@attribute feature83 numeric
@attribute feature84 numeric
@attribute feature85 numeric
@attribute feature86 numeric
@attribute feature87 numeric
@attribute feature88 numeric
@attribute feature89 numeric
@attribute feature90 numeric
@attribute feature91 numeric
@attribute feature92 numeric
@attribute feature93 numeric
@attribute feature94 numeric
@attribute feature95 numeric
@attribute feature96 numeric
@attribute feature97 numeric
@attribute feature98 numeric
@attribute feature99 numeric
@attribute feature100 numeric
@attribute feature101 numeric
@attribute feature102 numeric
@attribute feature103 numeric
@attribute feature104 numeric
@attribute feature105 numeric
@attribute feature106 numeric
@attribute feature107 numeric
@attribute feature108 numeric
@attribute feature109 numeric
@attribute feature110 numeric
@attribute feature111 numeric
@attribute feature112 numeric
@attribute feature113 numeric
@attribute feature114 numeric
@attribute feature115 numeric
@attribute feature116 numeric
@attribute feature117 numeric
@attribute feature118 numeric
@attribute feature119 numeric
@attribute feature120 numeric
@attribute feature121 numeric
@attribute feature122 numeric
@attribute feature123 numeric
@attribute feature124 numeric
@attribute feature125 numeric
@attribute feature126 numeric
@attribute feature127 numeric
@attribute feature128 numeric
@attribute feature129 numeric
@attribute feature130 numeric
@attribute feature131 numeric
@attribute feature132 numeric
@attribute feature133 numeric
@attribute feature134 numeric
@attribute feature135 numeric
@attribute feature136 numeric
@attribute feature137 numeric
@attribute feature138 numeric
@attribute feature139 numeric
@attribute feature140 numeric
@attribute feature141 numeric
@attribute feature142 numeric
@attribute feature143 numeric
@attribute feature144 numeric
@attribute feature145 numeric
@attribute feature146 numeric
@attribute feature147 numeric
@attribute feature148 numeric
@attribute feature149 numeric
@attribute feature150 numeric
@attribute feature151 numeric
@attribute feature152 numeric
@attribute feature153 numeric
@attribute feature154 numeric
@attribute feature155 numeric
@attribute feature156 numeric
@attribute Activation {1,-1}

@data
2.806914,0.001824,0.350275,0.153769,-0.047897,0.062292,0.330319,0.125247,-0.146507,-0.265141,0.031649,-0.152155,-0.00376,0.040219,-0.025388,0.009843,0.016237,-0.00191,0.014434,0.012825,0.030609,-0.017135,-0.005205,-0.015221,0.010502,0.007111,-0.053162,-0.071045,-0.014983,-0.022954,0.051466,0.001804,-0.393088,-0.039238,0.000103,0.240611,-0.078065,0.038161,0.074435,0.365877,0.307128,0.265427,0.265256,0.311619,0.24747,0.276069,0.242538,0.278206,0.359023,0.247709,0.262349,0.309577,2.201112,1.819654,2.041291,2.197943,1.867708,1.837825,1.912929,1.795127,1.782892,1.900841,1.814462,1.6646,1.432437,29.551639,25.292922,27.529049,30.83503,25.00758,24.252244,26.416065,23.858155,24.635738,24.964464,24.925805,21.681794,17.86476,3.368912,0.547394,0.825395,0.618577,0.505239,0.492601,0.799466,0.567856,0.296882,0.402678,0.435588,0.339384,0.556765,3.315033,3.378498,3.816577,3.634212,3.226054,3.227863,3.412459,3.189045,3.018377,3.389405,3.209639,3.210538,2.41709,56.873177,46.319547,50.43709,52.929485,42.438108,44.078061,47.623975,43.646093,42.611593,44.289088,45.125553,38.692267,32.606136,2.147788,-0.519321,-0.109561,-0.309138,-0.556754,-0.377464,-0.169598,-0.299192,-0.659093,-0.830821,-0.451602,-0.566637,-0.583162,-4.436082,-3.071591,-3.488954,-4.160199,-3.312435,-3.400168,-3.387351,-3.328585,-3.271529,-3.276508,-3.150043,-2.754348,-2.698439,-48.739748,-44.245261,-48.474726,-56.692372,-44.686676,-41.976379,-47.232936,-42.075387,-43.911695,-45.203357,-43.019032,-38.220109,-31.393148,-1
2.346386,0.813469,0.50218,0.440371,0.051699,0.057946,0.164322,0.045525,0.186592,-0.091133,0.112921,0.256647,0.154986,-0.052049,0.013424,0.015478,-0.028676,0.036303,0.000212,0.000824,-0.002482,-0.027945,-0.007719,0.006371,-0.021554,-0.023718,0.052831,-0.206333,0.001485,-0.260344,-0.17097,-0.022588,0.051268,0.025052,0.0494,0.055089,-0.120874,-0.017447,0.220336,0.480507,0.481747,0.312727,0.310884,0.29907,0.358107,0.267828,0.26902,0.317498,0.307407,0.293198,0.397179,0.305795,3.53746,2.74577,2.351248,2.148855,2.444892,2.206706,2.040842,2.171753,1.985806,1.941108,1.983978,1.735697,1.781342,47.823437,35.609773,32.420147,27.870178,34.208599,29.924721,29.295317,30.100942,27.28439,26.499891,26.525186,22.782891,24.870566,3.084483,1.561573,1.044067,0.97966,0.550156,0.668604,0.647308,0.474778,0.674284,0.452082,0.577086,0.964397,0.73325,5.606665,4.648026,4.262108,3.743038,4.700043,4.039025,3.501624,3.787199,3.62845,3.650444,3.406572,3.236844,3.172402,91.416213,58.979971,60.009493,50.563367,63.825267,51.786882,53.351615,53.287236,47.708037,48.101051,48.885631,40.558518,44.756105,1.40758,-0.121397,-0.053028,-0.129376,-0.49459,-0.566643,-0.308438,-0.473258,-0.453905,-0.641112,-0.44609,-0.41314,-0.303207,-7.291392,-5.230414,-4.135623,-3.943066,-4.215314,-3.868434,-3.669698,-4.023114,-3.344454,-3.303133,-3.671848,-3.041919,-3.209673,-84.308177,-68.428164,-54.838455,-47.376276,-59.640849,-52.580256,-50.477412,-55.295635,-48.089459,-47.444051,-44.440871,-41.264468,-44.217686,-1
1.625754,0.941783,0.515337,0.132348,0.05232,-0.067727,-0.101096,-0.248134,-0.09813,-0.163921,0.084508,0.090841,0.096332,0.010474,-0.001694,-0.014261,-0.029583,0.020263,-0.009545,0.007761,0.004803,0.001223,0.010628,-0.024556,0.010222,0.006857,0.052913,-0.083795,0.047166,-0.126393,-0.057576,0.001819,0.052831,0.020941,-0.083883,-0.160452,0.000096,-0.070045,-0.035389,0.39427,0.531186,0.367597,0.325587,0.292715,0.284146,0.266287,0.317132,0.275045,0.40148,0.33315,0.322751,0.231981,3.266093,3.415788,3.456559,2.893359,2.499765,2.75101,2.472901,2.84761,2.584962,2.877725,2.629111,2.469711,2.278559,45.261511,45.859567,46.262875,39.193635,34.553981,39.376946,34.680779,40.522915,35.679507,40.38679,37.250018,33.053646,32.936588,2.318225,1.761744,1.153382,0.667043,0.582726,0.421947,0.369367,0.282067,0.367469,0.380359,0.587567,0.612909,0.505932,5.547305,6.069989,6.07478,4.923315,4.5084,4.866426,4.347029,5.329398,4.55711,5.321244,4.544551,4.289585,4.070281,79.409828,82.578782,82.623071,70.771246,60.073402,70.476032,59.223841,71.964779,65.598454,73.403084,66.766454,60.106557,60.740602,0.967199,-0.055232,-0.105047,-0.473796,-0.437908,-0.563718,-0.5685,-0.837111,-0.604686,-1.102676,-0.598207,-0.549614,-0.301262,-6.033678,-6.145164,-6.358933,-5.332658,-4.334456,-4.840605,-4.396251,-4.615424,-4.584949,-4.987504,-4.719623,-4.512219,-3.9941,-78.928785,-81.466431,-79.092575,-67.106175,-61.965547,-67.159233,-62.186307,-71.263076,-61.023227,-71.682369,-65.887329,-57.276949,-56.676101,-1
0.294934,0.363148,0.42495,-0.036302,0.11662,0.062522,-0.009378,-0.201107,-0.166192,0.117875,0.077784,0.02277,0.073374,-0.042164,-0.009631,0.014884,-0.021844,-0.01893,0.008267,0.011388,-0.027713,-0.0309,0.017121,0.01952,-0.018633,-0.016781,0.34387,0.13748,-0.137183,0.242241,0.259697,-0.05005,-0.025674,0.015397,0.007787,-0.095481,0.075798,0.026447,-0.273556,0.382823,0.443101,0.339386,0.301455,0.328288,0.282449,0.267487,0.328604,0.315386,0.317232,0.332451,0.222812,0.249997,3.295453,3.223291,2.736299,2.83093,2.745938,2.58425,2.376256,2.424773,2.282256,2.643761,2.439223,2.199163,1.963399,46.161395,42.942295,39.03689,41.388649,38.41526,36.972146,34.991705,34.143469,31.756693,38.548293,33.872437,32.357516,27.380641,0.992569,1.101471,1.019023,0.4793,0.730353,0.526801,0.450113,0.327752,0.367304,0.647112,0.638921,0.403177,0.504825,6.140915,5.811953,4.746702,4.989401,4.64713,4.570031,4.167683,4.252392,3.842053,4.862046,4.491673,3.881922,3.311262,80.227528,74.382406,68.972661,72.058301,67.736058,66.561894,60.618641,61.165395,57.033192,69.519286,58.888084,58.626526,49.895977,-0.339889,-0.450762,-0.169659,-0.559497,-0.422147,-0.459267,-0.491357,-0.837844,-0.74476,-0.494967,-0.54778,-0.365606,-0.366423,-5.429256,-5.863486,-4.940255,-4.960796,-5.085767,-4.388255,-4.059679,-4.371943,-4.146747,-4.445051,-4.079336,-3.866623,-3.575969,-80.764993,-78.151181,-69.409189,-74.520977,-66.837322,-60.910035,-61.047998,-56.995475,-55.402015,-65.287068,-60.937672,-54.199098,-45.716775,1
1.123111,-0.149647,0.197039,0.11452,0.066859,-0.000783,-0.062458,-0.126999,-0.171631,-0.124572,0.08856,0.037178,-0.258525,0.022254,0.024468,0.019806,-0.016012,0.003097,0.00769,0.00017,0.003888,0.008277,0.001808,0.000976,0.002375,0.005487,-0.049076,-0.287694,-0.000856,-0.011055,-0.061164,-0.022386,-0.107892,-0.180148,-0.062205,-0.120474,0.068009,0.02383,-0.077196,0.525736,0.765578,0.352114,0.341049,0.28664,0.332335,0.315692,0.326826,0.318253,0.255082,0.395958,0.306312,0.389708,2.809435,3.020315,2.649025,2.611584,2.379372,2.40561,2.371005,2.29611,2.134941,2.00566,1.990945,1.889163,2.114062,38.687748,38.819472,38.243675,36.536284,34.813962,33.522903,34.229827,33.358289,30.692499,29.087731,27.725804,27.030299,29.82733,2.032094,1.310663,0.824771,0.738642,0.584607,0.546631,0.487457,0.442035,0.372127,0.346747,0.793201,0.55025,0.424529,4.875575,5.268586,4.800688,4.621543,4.253489,4.21738,4.216736,4.071967,3.716892,3.665582,3.561597,3.340341,3.687207,69.768387,67.449272,68.616435,64.22228,62.528044,59.436894,59.204146,58.705216,54.977863,52.076159,48.111336,49.049087,52.796965,0.228016,-1.166807,-0.4108,-0.459923,-0.413704,-0.616779,-0.617193,-0.698997,-0.734134,-0.549999,-0.605044,-0.505556,-0.942111,-5.102181,-5.559155,-4.579413,-4.499474,-4.20783,-4.241497,-4.153667,-4.12502,-3.887884,-3.390294,-3.431753,-3.271101,-3.729167,-66.168713,-69.521843,-67.597368,-63.795481,-61.32529,-59.547636,-60.317569,-59.489564,-54.899888,-50.975303,-49.025643,-46.414667,-51.685915,-1
0.736277,0.20174,0.114475,0.036936,0.151817,-0.049499,-0.061069,0.035548,-0.152889,0.206478,0.034554,-0.012445,0.050246,-0.014648,-0.02702,0.000893,0.02357,-0.008314,-0.002525,0.02223,0.011849,-0.002802,0.004066,-0.020018,-0.009342,0.001861,0.211835,-0.217401,0.116042,0.005858,0.028715,0.012244,-0.120425,-0.000971,0.114485,-0.190885,0.000025,0.106495,-0.064152,0.390858,0.55192,0.329095,0.340937,0.330715,0.271485,0.294185,0.26476,0.268367,0.276833,0.258529,0.241125,0.224151,3.407479,3.701096,2.784685,2.838693,2.538604,2.551066,2.442558,2.372606,2.302646,2.358952,2.264361,1.953634,1.848923,46.811369,49.13229,38.793181,39.323241,35.882685,37.056564,33.88242,34.695905,32.489526,34.833155,31.996063,27.173787,25.906547,1.419231,1.107614,0.703875,0.606213,0.735204,0.417781,0.458168,0.480973,0.324228,0.701664,0.460764,0.420985,0.444397,5.880745,6.629806,4.981793,4.77212,4.380064,4.616777,4.338601,4.166151,3.958746,4.152574,4.012253,3.412564,3.305669,79.256944,83.848362,71.218553,72.416575,61.377156,63.991795,60.399133,61.482627,57.721676,60.9014,57.239717,48.809967,46.984453,0.062556,-0.817174,-0.455327,-0.566308,-0.406191,-0.528247,-0.571474,-0.445934,-0.60702,-0.274676,-0.45788,-0.431887,-0.349284,-6.251727,-6.766177,-4.964756,-5.318468,-4.437847,-4.429212,-4.335071,-4.216785,-4.047678,-4.343648,-3.95327,-3.464226,-3.274367,-83.624635,-91.500873,-65.40432,-68.194611,-62.964024,-67.879173,-59.615215,-60.13808,-54.842813,-63.519983,-56.032425,-46.704019,-45.863172,-1
0.74362,0.244888,0.429337,0.240012,0.281525,0.028822,-0.1757,0.241862,0.059027,-0.068119,0.063632,0.086976,0.067981,-0.033206,-0.029608,0.004513,0.012879,-0.011386,-0.002931,0.005285,-0.002312,0.003415,0.000489,-0.009149,0.01797,-0.002105,0.096696,0.199715,0.039301,0.117809,0.093842,0.113622,0.159412,-0.094009,-0.118908,0.110241,0.015575,0.059036,0.078919,0.661426,0.539466,0.406839,0.338616,0.346455,0.285793,0.281902,0.33864,0.291383,0.42507,0.385315,0.310732,0.240477,4.324055,3.442502,2.906096,2.688614,2.819775,2.497919,2.507733,2.565362,2.420373,2.424863,2.282323,2.222062,1.925445,59.515224,48.865318,40.443051,38.348477,39.366544,36.8785,36.791586,35.426569,35.069911,32.029719,32.446647,31.965123,26.881797,1.891015,1.296028,1.095987,0.821269,0.870868,0.526311,0.298355,0.845318,0.57286,0.711147,0.807622,0.63756,0.46199,6.984965,6.281436,5.341459,4.742567,4.851813,4.43828,4.535874,4.551389,4.220307,4.299731,3.913622,3.998488,3.282815,107.376731,84.28742,72.504408,68.826134,73.930199,63.887021,64.892062,63.195201,62.438869,57.151717,58.327362,56.684295,46.815892,-0.328895,-0.581108,-0.320225,-0.352766,-0.365833,-0.482835,-0.68654,-0.34371,-0.440219,-0.778774,-0.56748,-0.469605,-0.389568,-8.87499,-6.181634,-5.078062,-4.843707,-5.218217,-4.425851,-4.534056,-4.639717,-4.414772,-4.26063,-4.27122,-3.974375,-3.534958,-109.979289,-90.601222,-70.075257,-66.940904,-66.459419,-67.23873,-66.357092,-62.667012,-62.573224,-55.734974,-56.671875,-58.86698,-47.524432,-1
1.157061,0.212165,0.125161,0.012998,0.155326,0.063073,0.000057,0.040861,-0.132033,0.120754,-0.142286,-0.070685,0.333782,0.014176,0.00924,0.019518,0.030169,-0.002075,0.015564,-0.007724,0.020805,0.024063,-0.00287,-0.03529,0.001096,-0.004233,0.018413,0.046705,0.010734,0.076796,-0.09788,-0.014875,-0.028918,0.021068,-0.003687,0.021687,-0.011731,0.017857,0.0121,0.493731,0.664665,0.449203,0.439613,0.376863,0.330763,0.272997,0.265929,0.23646,0.233947,0.308775,0.257528,0.341608,3.654608,4.041543,2.996066,2.848231,2.451391,2.480903,2.251122,2.319807,2.004038,1.903008,2.302989,1.860706,2.21927,49.620217,54.31863,41.391014,40.241634,35.154945,34.882906,32.562058,33.240336,28.933971,27.391232,31.567973,26.105903,30.603022,1.979896,1.279785,0.853798,0.750818,0.879582,0.662777,0.474968,0.530502,0.277089,0.539466,0.378154,0.367621,0.867424,6.074203,7.137068,5.075021,5.20813,4.198778,4.676113,4.184364,4.108881,3.536627,3.28671,3.999788,3.130211,3.914762,87.890567,92.684345,71.410643,73.144444,60.775768,61.537273,56.503541,59.08299,51.915413,48.778081,55.410963,47.667592,57.141365,0.238398,-0.927551,-0.70943,-0.807173,-0.463159,-0.527299,-0.489042,-0.415822,-0.565698,-0.290205,-0.722349,-0.537909,-0.278932,-7.307418,-7.722809,-5.70005,-5.057797,-4.437982,-4.244159,-3.95484,-4.149482,-3.672522,-3.480471,-4.297733,-3.43397,-4.121889,-93.870196,-102.308464,-75.836809,-71.482468,-62.245685,-64.780371,-59.865561,-58.422697,-51.142451,-49.166683,-57.522204,-45.48956,-52.512674,-1
2.136414,0.76294,0.536595,0.153168,0.196397,-0.008788,0.04927,0.140825,0.165294,-0.001545,0.134887,0.112494,0.078425,0.008105,-0.026532,0.023966,-0.019597,-0.014479,0.019214,0.006169,0.009602,-0.006821,0.017626,-0.005777,-0.01198,-0.000357,-0.022082,-0.280655,0.2752,0.095952,-0.034073,-0.057692,0.231836,0.044947,-0.191979,-0.093974,-0.002694,0.080192,0.129516,0.622657,0.475963,0.393348,0.355529,0.369757,0.337434,0.367488,0.301766,0.30538,0.267439,0.269923,0.284241,0.287307,3.767418,3.003834,2.834134,2.790409,2.655015,2.537887,2.479227,2.295091,2.234163,2.03075,2.030784,2.121002,1.970691,48.353299,40.301155,38.552622,38.809768,37.981214,34.519397,35.060366,31.520828,30.69613,29.269769,28.643836,29.320158,29.041552,3.094181,1.570447,1.220492,0.718887,0.841996,0.501095,0.592382,0.741402,0.820193,0.497102,0.642287,0.702972,0.575194,6.192002,5.299807,4.969583,5.047058,4.684557,4.924367,4.354176,4.104286,3.827981,3.654623,3.593164,3.663819,3.704363,91.839274,70.617319,66.593277,71.521215,68.106064,63.203314,62.757618,56.719496,54.923898,52.22006,51.623024,51.947105,51.878104,0.902963,-0.059017,-0.18671,-0.489016,-0.473839,-0.691311,-0.746746,-0.350353,-0.306886,-0.454679,-0.305586,-0.30866,-0.458014,-7.426974,-5.395748,-5.049557,-4.94267,-4.763468,-4.130133,-4.584829,-4.047521,-4.139553,-3.547781,-3.608109,-3.984573,-3.410387,-82.988045,-71.498426,-68.697717,-66.247345,-66.168014,-58.699672,-63.695331,-54.798084,-53.219959,-51.578488,-50.872938,-52.009501,-51.396266,-1
1.551238,0.324091,0.280238,-0.079251,0.239993,0.085976,0.057229,0.064805,0.087117,0.108973,0.105787,0.026867,0.124481,0.005997,0.011593,-0.024444,-0.011369,0.032642,-0.007724,-0.005724,0.002994,0.0013,0.002699,0.007492,0.03369,0.032555,0.013237,-0.137713,-0.136261,-0.080249,-0.190446,-0.136195,-0.04185,0.169887,0.064188,-0.008168,0.193773,0.047038,0.082599,0.408577,0.612164,0.390155,0.338456,0.374614,0.294318,0.273089,0.27243,0.286642,0.268981,0.303252,0.454723,0.48375,2.944061,3.223441,2.653928,2.796471,2.751192,2.397497,2.248045,2.211956,2.377477,2.136818,2.264939,2.486784,2.598739,41.810966,42.414354,35.475595,40.187252,38.797132,33.532256,31.132847,31.463326,35.222279,30.712591,31.444953,32.937111,34.561642,2.249308,1.464013,0.922008,0.529979,0.977139,0.590095,0.516253,0.547584,0.599212,0.610933,0.550924,0.68312,0.925511,5.184815,5.456975,4.505607,4.674688,5.015203,4.261037,4.158947,3.99545,4.131862,3.796271,4.13428,4.691164,4.78932,75.180365,73.7508,65.979051,72.515251,70.724621,60.89253,55.526658,55.433228,61.813791,54.499815,56.625885,59.828285,62.052006,0.792014,-0.723763,-0.412505,-0.656016,-0.369541,-0.437447,-0.428828,-0.392942,-0.387493,-0.349519,-0.5176,-0.915144,-0.847974,-5.370507,-6.327661,-5.070954,-5.383161,-4.768828,-4.217788,-3.829083,-3.89421,-4.446708,-3.748708,-3.962343,-4.395306,-4.67648,-73.266797,-78.819859,-61.821451,-71.583778,-66.91349,-58.022283,-54.527493,-56.649292,-64.311811,-55.381549,-54.883598,-59.515843,-62.276234,-1
1.239026,0.080569,-0.144606,-0.057292,0.004182,-0.008455,0.126403,0.113013,0.044804,-0.033571,-0.049106,0.037836,0.055432,0.058198,0.019774,-0.023745,-0.006083,0.014886,0.007934,0.01044,0.020545,0.01908,0.003907,0.015148,0.005403,-0.004849,-0.613183,-0.353658,0.19974,0.215376,-0.136708,0.366787,0.135016,-0.021171,-0.009927,-0.014097,0.185758,-0.168835,-0.026902,0.509556,0.515118,0.366948,0.347236,0.25746,0.267381,0.244669,0.265927,0.248311,0.31302,0.328915,0.298512,0.31234,4.970484,4.204781,3.607521,3.293534,2.601394,2.503526,2.360215,2.360642,2.608268,2.597617,2.640431,2.659582,2.696331,72.055537,58.09187,51.308266,48.449812,37.38697,35.703254,33.637713,32.846584,38.111411,36.00933,35.420924,37.71892,35.004989,2.033575,0.932506,0.514594,0.569547,0.44027,0.45836,0.547539,0.598405,0.474913,0.443424,0.463143,0.519107,0.604055,8.069912,7.091825,6.177802,5.845626,4.624294,4.288946,4.284762,4.34226,4.464908,4.728081,4.638705,4.828764,4.934034,143.849262,97.089281,88.86521,88.665384,67.806072,63.919451,58.394391,58.296765,68.429837,64.839039,63.805522,68.2479,63.920184,0.255361,-0.899356,-0.736369,-0.647793,-0.474986,-0.481232,-0.304157,-0.339571,-0.410343,-0.661257,-0.688313,-0.543368,-0.505497,-10.300022,-7.762551,-6.495166,-5.896004,-4.575281,-4.55531,-4.077025,-4.032454,-4.999936,-4.538898,-4.838834,-4.599813,-4.927886,-118.387741,-108.427993,-95.50249,-81.963646,-63.371833,-61.659602,-61.109404,-58.236593,-70.029745,-62.930323,-59.108462,-65.246975,-60.944175,1
1.2984,0.320423,0.331428,0.004623,0.175075,0.072489,0.023268,0.103187,-0.034177,0.105267,-0.007317,0.031034,0.042869,-0.001633,-0.022719,-0.026605,0.003002,-0.012224,0.001185,0.007071,-0.026124,-0.015714,-0.009132,0.007232,-0.00309,-0.017647,-0.004757,-0.15778,0.013481,-0.114277,-0.161164,0.064036,-0.019914,0.116512,-0.089747,0.216775,0.085165,0.176023,0.013513,0.619165,0.671146,0.351292,0.379769,0.443662,0.348205,0.290355,0.25012,0.221042,0.268494,0.291396,0.280355,0.288937,3.749438,3.947422,2.609752,2.865206,2.767583,2.408148,2.237699,2.151757,1.995769,2.130822,2.262157,2.158688,2.400864,50.22006,52.758414,35.875681,37.103131,39.115138,34.048394,31.128298,29.834205,28.70895,30.551032,31.822653,30.803321,33.971727,2.545669,1.344125,0.912766,0.653032,0.87904,0.663701,0.515141,0.541658,0.366044,0.56238,0.484552,0.537283,0.526215,5.459305,7.084564,4.577131,5.249977,4.775394,4.2983,3.9491,3.731856,3.366715,3.645166,4.010202,4.052265,4.412245,93.341844,92.395603,64.64928,61.18585,69.009424,62.397591,57.45547,52.079892,49.811814,54.406255,55.48913,55.863858,60.074473,0.353419,-0.922884,-0.33235,-0.643377,-0.604958,-0.528535,-0.498224,-0.331119,-0.395294,-0.393827,-0.563785,-0.480603,-0.507112,-8.010676,-7.244413,-4.643035,-5.118392,-5.202458,-4.228756,-3.951878,-4.055856,-3.679083,-3.829326,-4.071408,-3.638023,-4.182754,-89.013673,-99.730698,-62.789722,-70.134224,-70.594063,-58.60175,-53.744658,-53.882331,-51.894527,-52.726609,-56.262264,-55.472273,-59.569837,-1
0.786283,0.451447,-0.0469,-0.021771,0.206524,0.075257,0.126042,-0.045373,-0.247974,-0.08427,-0.130089,0.035215,0.161985,0.017832,-0.009397,-0.002175,-0.01408,0.007202,0.005235,0.00429,0.013271,0.003409,0.001086,-0.005302,-0.006645,0.008859,-0.095248,0.041044,0.158899,0.027094,-0.120064,-0.2092,-0.229302,0.183235,-0.0027,-0.030086,-0.128844,-0.086278,-0.008975,0.569656,0.601873,0.429453,0.432641,0.332805,0.316427,0.272053,0.281489,0.311868,0.28439,0.297423,0.262347,0.324896,4.373817,4.135499,3.303163,3.420204,2.784252,2.515047,2.575872,2.374769,2.576858,2.4748,2.411161,2.19326,2.249125,57.706139,52.21645,46.312266,46.77017,39.360056,34.332057,37.818806,32.870728,36.535162,35.418677,33.768324,30.392839,30.940562,1.761559,1.463138,0.67079,0.658502,0.797905,0.654339,0.590087,0.445801,0.277619,0.392689,0.406457,0.498454,0.81229,7.578107,7.550475,6.292654,6.340186,5.063811,4.488994,4.737344,4.215262,4.736447,4.250197,4.65533,3.723964,3.926368,100.177593,96.999071,81.683604,88.473259,71.133186,59.550206,67.134379,57.750033,62.668553,61.080576,61.466335,54.624723,52.093812,-0.279779,-0.595174,-0.798785,-0.818231,-0.360981,-0.447863,-0.353674,-0.532612,-0.787788,-0.619746,-0.632105,-0.43166,-0.303127,-8.003629,-7.396786,-5.69514,-6.026673,-4.710865,-4.382033,-4.483525,-4.110638,-4.383325,-4.568012,-4.016509,-4.093206,-4.123328,-109.207933,-89.932321,-82.837528,-78.735763,-66.865487,-60.354724,-69.662917,-57.939189,-66.126293,-63.650398,-58.357466,-53.100586,-57.190239,1
0.71452,0.69573,0.239831,0.124911,0.13074,0.110738,0.044764,0.091528,0.105744,0.041742,0.080501,-0.085071,-0.200621,-0.005495,-0.019563,-0.002271,-0.00959,0.007364,0.000323,0.008602,0.006736,0.017753,-0.002707,0.003128,0.003057,-0.001656,0.097568,-0.008315,-0.06978,-0.049615,0.093403,0.288729,0.103988,0.040428,-0.099542,-0.089913,0.045551,-0.011429,0.034796,0.348297,0.555304,0.333052,0.353479,0.30685,0.269346,0.277662,0.257438,0.262841,0.384724,0.265737,0.386924,0.371016,2.984526,3.486203,3.024941,3.499859,2.95314,2.621795,2.469741,2.539548,2.42217,2.562898,2.259411,3.098007,2.78206,42.654129,47.964877,42.149545,51.961295,43.707616,37.939591,34.676091,36.916228,35.182399,36.019617,32.420242,43.439613,39.555451,1.333017,1.543882,0.843263,0.740309,0.700814,0.584088,0.5459,0.547568,0.567843,0.585452,0.539058,0.556009,0.409405,5.009723,6.185398,5.213469,6.254659,5.179801,4.668958,4.360465,4.440029,4.367294,4.678996,4.236882,5.258924,5.047161,73.977359,84.088344,73.287991,90.114843,79.822604,65.113621,58.907543,63.540201,62.37323,63.892498,60.854074,79.269279,68.375636,0.079981,-0.417313,-0.317054,-0.501916,-0.392409,-0.358622,-0.426084,-0.35908,-0.37157,-0.82395,-0.404267,-0.776539,-0.855164,-5.487839,-6.294388,-5.538166,-6.212815,-5.491911,-4.557073,-4.329471,-4.504427,-4.185642,-4.279591,-3.956763,-5.832882,-4.842141,-75.357778,-86.73348,-76.011954,-94.354334,-77.290076,-67.420786,-63.03665,-64.932016,-64.507136,-62.800758,-57.01041,-76.86291,-71.195777,1
